date,mkt.rf,smb,hml,rf
20101122,-2.00E-04,0.006,-0.0094,1.00E-05
20101123,-0.0138,0.0048,-0.0028,1.00E-05
20101124,0.0159,0.0066,3.00E-04,1.00E-05
20101126,-0.0067,0.0029,-0.0035,1.00E-05
20101129,-0.0013,1.00E-04,0.0042,1.00E-05
20101130,-0.0059,-0.0021,-2.00E-04,1.00E-05
20101201,0.0212,-9.00E-04,1.00E-04,1.00E-05
20101202,0.0123,-0.0031,0.0066,1.00E-05
20101203,0.0035,0.0039,5.00E-04,1.00E-05
20101206,-3.00E-04,0.0075,-5.00E-04,1.00E-05
20101207,0.001,0.0036,0,1.00E-05
20101208,0.0032,-0.0052,0.0062,1.00E-05
20101209,0.0042,-1.00E-04,0.0065,1.00E-05
20101210,0.0067,0.0043,0.0024,1.00E-05
20101213,-8.00E-04,-0.0058,8.00E-04,1.00E-05
20101214,9.00E-04,-4.00E-04,-0.0011,1.00E-05
20101215,-0.0049,0.002,-0.0054,1.00E-05
20101216,0.007,0.0043,-0.0011,1.00E-05
20101217,0.0015,0.0015,-0.0013,1.00E-05
20101220,0.0023,1.00E-04,0.0033,1.00E-05
20101221,0.0068,0.0035,0.0074,1.00E-05
20101222,0.0029,-0.0039,0.0082,1.00E-05
20101223,-0.0016,7.00E-04,-0.0032,1.00E-05
20101227,8.00E-04,0.0021,0.0044,1.00E-05
20101228,0,-0.0043,0.0018,1.00E-05
20101229,0.0017,0.0011,-0.0016,1.00E-05
20101230,-0.0011,0.0014,-3.00E-04,1.00E-05
20101231,-0.001,-0.0065,0.0023,1.00E-05
20110103,0.0118,0.0053,0.0079,0
20110104,-0.0026,-0.0138,0.0011,0
20110105,0.0059,0.0061,0.0014,0
20110106,-0.0015,-6.00E-04,-0.0032,0
20110107,-0.0021,-0.0025,-0.003,0
20110110,-2.00E-04,0.0056,-0.0015,0
20110111,0.0039,0.0012,0.0022,0
20110112,0.0087,-5.00E-04,0.0026,0
20110113,-0.0017,0.0013,-0.0038,0
20110114,0.0069,2.00E-04,0.0049,0
20110118,0.0018,7.00E-04,-0.0041,0
20110119,-0.0124,-0.0137,-0.0054,0
20110120,-0.003,-0.0104,0.0076,0
20110121,0.0011,-0.0089,0.0056,0
20110124,0.0065,0.0031,-0.0022,0
20110125,2.00E-04,-2.00E-04,0.001,0
20110126,0.006,0.0138,-0.0022,0
20110127,0.0026,-9.00E-04,0.0028,0
20110128,-0.0188,-0.0088,-3.00E-04,0
20110131,0.0071,-1.00E-04,-0.0028,0
20110201,0.0175,0.0051,0.0053,1.00E-05
20110202,-0.0026,-8.00E-04,-0.0039,1.00E-05
20110203,0.0026,-6.00E-04,-0.001,1.00E-05
20110204,0.0029,9.00E-04,-0.0057,1.00E-05
20110207,0.007,0.0027,0.0059,1.00E-05
20110208,0.0048,0.0023,0,1.00E-05
20110209,-0.0031,-0.002,-9.00E-04,1.00E-05
20110210,0.0012,0.0035,-0.003,1.00E-05
20110211,0.0067,0.0041,0.0051,1.00E-05
20110214,0.003,0.0021,-0.0015,1.00E-05
20110215,-0.0038,-0.0037,0.003,1.00E-05
20110216,0.0068,0.0038,0.0026,1.00E-05
20110217,0.0037,0.0038,0.0021,1.00E-05
20110218,0.0012,-0.0014,-3.00E-04,1.00E-05
20110222,-0.0219,-0.0053,-0.0035,1.00E-05
20110223,-0.0078,-0.0118,0.004,1.00E-05
20110224,4.00E-04,0.0072,-0.0032,1.00E-05
20110225,0.0122,0.0101,0.0022,1.00E-05
20110228,0.0042,-0.0044,0.0027,1.00E-05
20110301,-0.0158,-0.003,-6.00E-04,0
20110302,0.0028,0.0033,-0.0023,0
20110303,0.0176,0.0045,-4.00E-04,0
20110304,-0.0067,0.003,-0.0053,0
20110307,-0.0096,-0.0072,0.0012,0
20110308,0.0097,0.0046,0.0067,0
20110309,-0.0017,-0.0026,0.0032,0
20110310,-0.0193,-0.0074,-0.0031,0
20110311,0.0069,-0.0034,0.0014,0
20110314,-0.0059,0.001,-0.004,0
20110315,-0.0105,0.0028,-0.0014,0
20110316,-0.0177,0.0063,-7.00E-04,0
20110317,0.0112,-0.0081,0.0058,0
20110318,0.0049,0.0057,0.0022,0
20110321,0.0158,0.0096,-0.0026,0
20110322,-0.0034,-9.00E-04,-5.00E-04,0
20110323,0.0031,0.0015,-0.004,0
20110324,0.0096,-0.0011,-0.0042,0
20110325,0.0041,0.0043,-4.00E-04,0
20110328,-0.0035,5.00E-04,-0.0018,0
20110329,0.0074,0.0026,-0.0019,0
20110330,0.0079,0.0043,8.00E-04,0
20110331,-0.0011,0.0059,-0.003,0
20110401,0.0052,-0.001,0.0024,0
20110404,9.00E-04,0.0025,-0.0011,0
20110405,8.00E-04,0.0047,-0.002,0
20110406,0.0021,-0.002,0.006,0
20110407,-0.002,-0.0021,-0.0016,0
20110408,-0.0047,-0.0056,-0.0027,0
20110411,-0.0039,-0.0065,-0.0011,0
20110412,-0.0084,-0.0067,2.00E-04,0
20110413,0.0011,0.0015,-0.0069,0
20110414,0,0.0037,-0.0035,0
20110415,0.0044,0.0058,-6.00E-04,0
20110418,-0.0115,-0.0039,-0.0035,0
20110419,0.005,-0.0035,-0.0016,0
20110420,0.0145,0.0061,-0.0061,0
20110421,0.0056,0.0032,-5.00E-04,0
20110425,-0.0016,-6.00E-04,-4.00E-04,0
20110426,0.0089,0.0014,-4.00E-04,0
20110427,0.0066,-8.00E-04,-0.0023,0
20110428,0.0032,-0.0014,0.0012,0
20110429,0.0029,0.0021,-5.00E-04,0
20110502,-0.0028,-0.009,-0.0014,0
20110503,-0.005,-0.0101,0.0044,0
20110504,-0.0074,-0.0055,-0.0015,0
20110505,-0.0082,0.0051,-0.0034,0
20110506,0.0046,4.00E-04,-0.0017,0
20110509,0.0055,0.0067,-0.0043,0
20110510,0.0086,0.0066,0.0024,0
20110511,-0.0109,-0.0062,-0.0044,0
20110512,0.0052,0.0036,-0.0043,0
20110513,-0.0088,-0.0046,-0.0032,0
20110516,-0.0076,-0.01,0.0044,0
20110517,-0.0011,-0.0048,0.0012,0
20110518,0.0102,0.0067,-0.003,0
20110519,0.0022,-3.00E-04,-0.0012,0
20110520,-0.0073,8.00E-04,-0.0021,0
20110523,-0.0129,-0.0053,1.00E-04,0
20110524,-0.0014,-0.0029,0,0
20110525,0.0045,0.0102,-0.0036,0
20110526,0.0052,0.0066,-0.0015,0
20110527,0.0049,0.0018,0.0023,0
20110531,0.0104,0.0043,-6.00E-04,0
20110601,-0.0233,-0.0075,-0.0026,0
20110602,-0.001,-2.00E-04,0.0013,0
20110603,-0.011,-0.0055,0.0018,0
20110606,-0.0118,-0.0026,-0.0032,0
20110607,-4.00E-04,0.0031,-0.0012,0
20110608,-0.0054,-0.0073,4.00E-04,0
20110609,0.0075,-8.00E-04,1.00E-04,0
20110610,-0.0137,-0.0024,0.0044,0
20110613,1.00E-04,-0.0055,0.0036,0
20110614,0.0136,0.0105,-0.0039,0
20110615,-0.0172,-1.00E-04,-0.0015,0
20110616,0.0012,-8.00E-04,0.0043,0
20110617,0.0025,-0.0039,0.0065,0
20110620,0.0058,0.0038,-9.00E-04,0
20110621,0.0152,0.0095,-0.0039,0
20110622,-0.0062,-9.00E-04,7.00E-04,0
20110623,-0.0014,0.0064,-0.0083,0
20110624,-0.011,0.0044,0.0012,0
20110627,0.0089,4.00E-04,-4.00E-04,0
20110628,0.0136,0.0042,-0.0053,0
20110629,0.0077,-0.0069,0.0066,0
20110630,0.0099,0.0017,-0.0024,0
20110701,0.0145,-3.00E-04,0.0014,0
20110705,-8.00E-04,0.0021,-0.0084,0
20110706,0.0018,0.0042,-0.0056,0
20110707,0.011,0.0048,9.00E-04,0
20110708,-0.0067,-1.00E-04,-0.0042,0
20110711,-0.0191,-0.0014,-0.0028,0
20110712,-0.0045,5.00E-04,0.0045,0
20110713,0.0045,0.0057,-0.0012,0
20110714,-0.0082,-0.008,0.0012,0
20110715,0.0058,0.0011,-0.0052,0
20110718,-0.0094,-0.0059,-0.0037,0
20110719,0.0172,0.0057,-0.0067,0
20110720,-0.001,-0.003,0.0073,0
20110721,0.0129,-0.0035,0.0106,0
20110722,0.001,-0.001,-0.0074,0
20110725,-0.0068,-0.0058,9.00E-04,0
20110726,-0.0047,-0.0038,0.0015,0
20110727,-0.0216,-0.008,0.0043,0
20110728,-0.0031,0.0015,-0.0012,0
20110729,-0.0056,0.0023,0.0011,0
20110801,-0.004,-0.0018,0.0021,0
20110802,-0.0268,-0.0049,0.0015,0
20110803,0.0058,0.0027,-0.0033,0
20110804,-0.0504,-0.0083,0.0031,0
20110805,-0.0036,-0.0123,-0.0045,0
20110808,-0.0697,-0.0145,-0.0156,0
20110809,0.0497,0.0093,0.0065,0
20110810,-0.043,-0.0055,-0.0149,0
20110811,0.0472,0.0032,0.0061,0
20110812,0.0054,-0.0019,-0.0147,0
20110815,0.0225,0.0044,0.0098,0
20110816,-0.0107,-0.0079,-0.001,0
20110817,-1.00E-04,-0.0033,0.0071,0
20110818,-0.0465,-0.0102,0.0058,0
20110819,-0.0155,0.0015,-0.0037,0
20110822,-3.00E-04,9.00E-04,-0.0081,0
20110823,0.036,0.0124,-0.0081,0
20110824,0.0135,-0.0015,0.0095,0
20110825,-0.0167,-0.0099,0.0054,0
20110826,0.0174,0.0091,-0.0106,0
20110829,0.0311,0.0156,0.0082,0
20110830,0.0032,0.0026,-0.0077,0
20110831,0.0042,-0.0072,0.0026,0
20110901,-0.0133,-0.011,-0.0076,0
20110902,-0.0264,-0.0081,-0.0067,0
20110906,-0.0071,0.005,-0.0064,0
20110907,0.0306,0.0094,0.0092,0
20110908,-0.0118,-0.0076,-0.0056,0
20110909,-0.0265,-0.0018,4.00E-04,0
20110912,0.0068,0,0.0031,0
20110913,0.0112,0.0076,-0.0041,0
20110914,0.0145,0.0044,-0.004,0
20110915,0.0164,-0.0055,0.0054,0
20110916,0.0047,-0.0039,-0.0035,0
20110919,-0.0099,-0.0053,-0.0123,0
20110920,-0.0045,-0.0149,0.0024,0
20110921,-0.0292,-0.0036,-0.0123,0
20110922,-0.0329,0.0012,0.0046,0
20110923,0.0074,0.0066,-2.00E-04,0
20110926,0.0228,-0.0064,0.0125,0
20110927,0.0122,0.0107,-0.0055,0
20110928,-0.0229,-0.0165,-0.0018,0
20110929,0.0077,0.0058,0.0204,0
20110930,-0.025,-0.0016,-8.00E-04,0
20111003,-0.0318,-0.0192,-0.0062,0
20111004,0.0268,0.0361,0.0034,0
20111005,0.0192,-0.002,-0.0045,0
20111006,0.0194,0.0025,0.0051,0
20111007,-0.0098,-0.0127,-0.0134,0
20111010,0.0344,0.0046,0.0061,0
20111011,0.0015,0.0069,-0.0017,0
20111012,0.0107,0.005,0.0091,0
20111013,-0.0021,0.0025,-0.0121,0
20111014,0.0172,0.0015,-0.0037,0
20111017,-0.0206,-0.0129,-0.0045,0
20111018,0.0211,0.0063,0.0151,0
20111019,-0.0138,-0.0077,0.0037,0
20111020,0.0043,-0.003,0.007,0
20111021,0.0192,0.0015,1.00E-04,0
20111024,0.0159,0.0176,-0.0039,0
20111025,-0.0213,-0.0089,-0.0033,0
20111026,0.0112,0.007,0.0078,0
20111027,0.0354,0.0141,0.0083,0
20111028,-1.00E-04,-0.0057,-0.0044,0
20111031,-0.025,5.00E-04,-0.008,0
20111101,-0.0286,-0.0053,-0.0108,0
20111102,0.0172,0.0077,0.01,0
20111103,0.0197,0.0059,-0.0013,0
20111104,-0.0053,3.00E-04,-0.0058,0
20111107,0.0048,-0.0071,0.004,0
20111108,0.0121,0,0.0047,0
20111109,-0.0378,-0.0081,-0.0064,0
20111110,0.0083,5.00E-04,0.0057,0
20111111,0.0198,0.0048,-0.0022,0
20111114,-0.0092,-0.0047,-0.008,0
20111115,0.0056,0.0088,-0.0026,0
20111116,-0.0164,-0.0016,-0.0018,0
20111117,-0.0165,0.0019,0.0019,0
20111118,-7.00E-04,6.00E-04,0.0091,0
20111121,-0.0187,-0.005,-7.00E-04,0
20111122,-0.0044,-0.0026,-0.0056,0
20111123,-0.0229,-0.007,-0.0029,0
20111125,-0.0034,-0.01,0.0047,0
20111128,0.031,0.0163,-0.007,0
20111129,0.0018,-0.0049,0.0017,0
20111130,0.0444,0.0105,0.0109,0
20111201,-0.0022,-0.005,-0.0065,0
20111202,5.00E-04,0.0044,0.0064,0
20111205,0.0109,0.0027,0.003,0
20111206,4.00E-04,-8.00E-04,8.00E-04,0
20111207,0.0016,-0.0031,0.0073,0
20111208,-0.0223,-0.0074,-0.0099,0
20111209,0.0183,0.0132,7.00E-04,0
20111212,-0.0148,4.00E-04,-0.0044,0
20111213,-0.0105,-0.0104,0.0012,0
20111214,-0.0121,-0.0026,0.0091,0
20111215,0.004,0.0066,0.0012,0
20111216,0.0045,0.0023,-0.001,0
20111219,-0.0131,-0.0043,-0.007,0
20111220,0.031,0.0081,0.003,0
20111221,0.002,-3.00E-04,0.0131,0
20111222,0.0083,-0.0021,0.0069,0
20111223,0.0084,-0.0058,-0.0016,0
20111227,4.00E-04,0.0047,-0.0052,0
20111228,-0.0134,-0.0073,-4.00E-04,0
20111229,0.011,0.0019,0.0024,0
20111230,-0.004,-7.00E-04,-0.0014,0
20120103,0.015,-0.0016,0.0087,0
20120104,0,-0.0066,9.00E-04,0
20120105,0.0039,0.0019,0.0014,0
20120106,-0.0019,1.00E-04,-0.0026,0
20120109,0.0028,0.0022,-6.00E-04,0
20120110,0.0097,0.004,0.004,0
20120111,0.0013,0.0016,0.0035,0
20120112,0.0031,0.003,0,0
20120113,-0.0052,-0.0026,-0.0045,0
20120117,0.0036,-0.0011,-0.0072,0
20120118,0.0122,0.0056,0.0015,0
20120119,0.0051,-0.0015,-0.0022,0
20120120,3.00E-04,0.0024,0.0065,0
20120123,2.00E-04,-0.0027,0.0013,0
20120124,0,0.0084,-0.004,0
20120125,0.0091,0.0011,-0.0071,0
20120126,-0.0059,0.0025,-0.0055,0
20120127,1.00E-04,0.0085,-0.0012,0
20120130,-0.0031,-0.0045,-0.003,0
20120131,-5.00E-04,-5.00E-04,2.00E-04,0
20120201,0.011,0.0112,0.0036,0
20120202,0.0017,0.0041,-5.00E-04,0
20120203,0.0158,0.0059,0.0033,0
20120206,-5.00E-04,-0.0026,-0.002,0
20120207,0.0016,-0.0028,-9.00E-04,0
20120208,0.0025,-0.0013,0.0042,0
20120209,0.0015,-0.0035,-0.0038,0
20120210,-0.0075,-0.0059,-0.001,0
20120213,0.0075,0.0059,-6.00E-04,0
20120214,-9.00E-04,-0.0041,-0.0041,0
20120215,-0.005,-0.0023,9.00E-04,0
20120216,0.0127,0.0069,0.0028,0
20120217,0.0016,-0.003,0.005,0
20120221,-5.00E-04,-0.0066,0.0037,0
20120222,-0.0039,-0.0038,-0.0064,0
20120223,0.0056,0.0091,-8.00E-04,0
20120224,0.0015,-0.0044,-0.0065,0
20120227,0.0014,-0.0021,0.0036,0
20120228,0.0028,-0.0063,-0.0014,0
20120229,-0.0055,-0.0103,0.002,0
20120301,0.0064,-0.0023,2.00E-04,0
20120302,-0.0046,-0.0125,0,0
20120305,-0.004,0.0045,0.0026,0
20120306,-0.0162,-0.0033,-0.0033,0
20120307,0.008,0.0031,0.0022,0
20120308,0.0107,0.0037,-0.003,0
20120309,0.0049,0.009,0.0015,0
20120312,-7.00E-04,-0.0021,-3.00E-04,0
20120313,0.0186,9.00E-04,0.0089,0
20120314,-0.0023,-0.0062,-0.0022,0
20120315,0.0067,0.0027,0.0051,0
20120316,6.00E-04,-0.0027,0.0039,0
20120319,0.0041,0.0052,-0.001,0
20120320,-0.0039,-0.0065,0.0031,0
20120321,-0.001,0.003,-0.004,0
20120322,-0.0074,-0.0013,-0.0043,0
20120323,0.0039,0.0059,0.0032,0
20120326,0.0145,0.0047,-0.0024,0
20120327,-0.003,-0.0034,-0.0032,0
20120328,-0.0051,-2.00E-04,0.0042,0
20120329,-0.0016,-2.00E-04,-0.0023,0
20120330,0.0028,-0.0071,-4.00E-04,0
20120402,0.0077,0.0034,4.00E-04,0
20120403,-0.0034,-0.0029,-0.0032,0
20120404,-0.0111,-0.0058,4.00E-04,0
20120405,-3.00E-04,-8.00E-04,-0.0048,0
20120409,-0.0121,-0.0045,-4.00E-04,0
20120410,-0.0185,-0.0041,9.00E-04,0
20120411,0.0085,0.0076,0.0028,0
20120412,0.0144,7.00E-04,0.0031,0
20120413,-0.0125,-0.0015,-0.0076,0
20120416,-9.00E-04,0.0014,0.0085,0
20120417,0.0155,6.00E-04,-0.0024,0
20120418,-0.0043,-0.0048,-0.0041,0
20120419,-0.0057,-4.00E-04,0.003,0
20120420,0.0011,0.0054,-8.00E-04,0
20120423,-0.0095,-0.0056,0.0015,0
20120424,0.0029,0.0022,0.0099,0
20120425,0.0144,0.004,-0.0105,0
20120426,0.0075,-4.00E-04,-3.00E-04,0
20120427,0.0035,0.0071,-0.0018,0
20120430,-0.0049,-0.0061,9.00E-04,0
20120501,0.0048,-0.0084,0.0039,0
20120502,-0.0015,0.007,-0.0059,0
20120503,-0.0092,-0.0064,0.0011,0
20120504,-0.0162,-0.0021,0.0013,0
20120507,4.00E-04,0.0014,0.0049,0
20120508,-0.0041,0.0035,0.0036,0
20120509,-0.0062,0.0017,-0.0024,0
20120510,0.0029,6.00E-04,0.0056,0
20120511,-0.0029,0.0021,-0.0094,0
20120514,-0.0114,-7.00E-04,-0.0012,0
20120515,-0.0052,0.0051,-0.0021,0
20120516,-0.0044,-0.0017,-0.0044,0
20120517,-0.0164,-0.0052,0.0043,0
20120518,-0.008,-0.0018,0.0016,0
20120521,0.0169,0.0067,-0.0118,0
20120522,0,-0.0087,0.0029,0
20120523,0.0026,0.0049,-0.0027,0
20120524,0.0016,-2.00E-04,0.002,0
20120525,-0.0016,0.0023,-0.001,0
20120529,0.0114,0.0017,-2.00E-04,0
20120530,-0.0147,-0.0028,-0.0025,0
20120531,-0.0023,0.0014,0.0056,0
20120601,-0.026,-0.0054,0.0021,0
20120604,-5.00E-04,0.001,-0.0056,0
20120605,0.0068,0.0026,7.00E-04,0
20120606,0.0232,7.00E-04,0.0022,0
20120607,-0.001,-0.0046,0.0013,0
20120608,0.0085,0.0021,1.00E-04,0
20120611,-0.014,-0.0088,-5.00E-04,0
20120612,0.0116,0.001,9.00E-04,0
20120613,-0.0077,-0.0051,0.0036,0
20120614,0.0104,0.0018,0.0037,0
20120615,0.0107,0.0011,-6.00E-04,0
20120618,0.0021,0.0013,-0.0085,0
20120619,0.0109,0.0069,0.0015,0
20120620,-0.0014,-0.001,0.0015,0
20120621,-0.0226,-9.00E-04,0.0012,0
20120622,0.0079,0.0067,7.00E-04,0
20120625,-0.0162,8.00E-04,-0.0014,0
20120626,0.0052,-0.0013,-6.00E-04,0
20120627,0.0092,0.0039,0.0048,0
20120628,-0.0024,0.0016,0.0044,0
20120629,0.0255,0.0039,-0.007,0
20120702,0.0033,0.0072,-2.00E-04,0
20120703,0.0076,0.0071,7.00E-04,0
20120705,-0.0036,0.0058,-0.0088,0
20120706,-0.0099,-0.0041,0.0036,0
20120709,-0.0023,-0.0026,-0.0024,0
20120710,-0.0084,-0.0038,0.0031,0
20120711,-8.00E-04,-0.004,0.0074,0
20120712,-0.005,0.0023,-0.0082,0
20120713,0.0162,-0.004,0.0057,0
20120716,-0.0031,-0.0041,-0.0026,0
20120717,0.0067,-0.0054,0.0024,0
20120718,0.0071,0.003,-0.0079,0
20120719,0.0027,-0.0035,-0.0098,0
20120720,-0.0106,-0.0032,7.00E-04,0
20120723,-0.0102,-0.0069,0.002,0
20120724,-0.0099,-0.0057,0.0026,0
20120725,-1.00E-04,0.0026,-5.00E-04,0
20120726,0.0153,-0.0082,0.0038,0
20120727,0.0196,0.0059,8.00E-04,0
20120730,-0.0013,-0.004,0.0026,0
20120731,-0.0047,0,0.0026,0
20120801,-0.005,-0.016,0.0029,0
20120802,-0.0069,0.0025,-0.0041,0
20120803,0.0199,0.0055,0.0056,0
20120806,0.0034,0.0057,8.00E-04,0
20120807,0.0064,0.0033,7.00E-04,0
20120808,9.00E-04,-0.0025,0.0059,0
20120809,0.0012,0.0037,0.0012,0
20120810,0.0017,-0.0034,-2.00E-04,0
20120813,-0.0014,-0.0015,0,0
20120814,-3.00E-04,-0.0043,-5.00E-04,0
20120815,0.0027,0.0074,-7.00E-04,0
20120816,0.0075,0.0047,-0.0017,0
20120817,0.0027,0.0059,0.0012,0
20120820,-6.00E-04,-0.0046,0.0059,0
20120821,-0.0031,0.001,0.004,0
20120822,0,-0.0044,-0.0035,0
20120823,-0.0078,-1.00E-04,-0.0035,0
20120824,0.0061,-0.0027,-3.00E-04,0
20120827,-6.00E-04,0.0012,-0.0012,0
20120828,1.00E-04,0.006,-8.00E-04,0
20120829,0.0015,0.0025,0.0012,0
20120830,-0.008,-0.0045,0,0
20120831,0.0052,-7.00E-04,0,0
20120904,8.00E-04,0.0097,-0.0016,0
20120905,-5.00E-04,-7.00E-04,0.0031,0
20120906,0.0207,-0.001,0.0034,0
20120907,0.0045,-1.00E-04,0.0078,0
20120910,-0.0057,0.0029,-7.00E-04,0
20120911,0.0028,3.00E-04,0.0054,0
20120912,0.0027,0.0012,0.0032,0
20120913,0.0156,-0.004,0.0056,0
20120914,0.0054,0.0056,0.0048,0
20120917,-0.0042,-0.0018,-0.0079,0
20120918,-0.0015,-1.00E-04,-0.0023,0
20120919,0.0018,-0.0015,6.00E-04,0
20120920,-0.0013,-0.0042,-0.0017,0
20120921,4.00E-04,0.0049,-4.00E-04,0
20120924,-0.0026,-0.0022,0.0033,0
20120925,-0.0111,-0.0034,-0.0036,0
20120926,-0.0057,-3.00E-04,3.00E-04,0
20120927,0.0099,0.0024,-0.0015,0
20120928,-0.0046,-0.0031,-0.0025,0
20121001,0.0026,7.00E-04,0.0023,0
20121002,0.001,-0.0015,0.0027,0
20121003,0.0036,-0.0066,-2.00E-04,0
20121004,0.0076,-0.002,0.0077,0
20121005,-3.00E-04,-0.0018,0.0022,0
20121008,-0.0036,-0.0024,0.0022,0
20121009,-0.0105,-0.003,0.0034,0
20121010,-0.0058,0.0038,0.0026,0
20121011,0.0011,0.0033,0.0068,0
20121012,-0.0034,-0.0031,-0.009,0
20121015,0.0079,-0.0015,0.0016,0
20121016,0.01,-0.0021,-0.0024,0
20121017,0.0049,0.0015,0.0113,0
20121018,-0.0031,-0.0059,0.0027,0
20121019,-0.0168,-0.0041,0.0047,0
20121022,1.00E-04,-4.00E-04,0.0017,0
20121023,-0.0129,0.0098,-0.0051,0
20121024,-0.0028,-0.0015,0.0043,0
20121025,0.0027,0.0016,-8.00E-04,0
20121026,-7.00E-04,-0.0013,-0.004,0
20121031,0.0014,0.0051,0.0038,0
20121101,0.0119,0.0015,0.0021,0
20121102,-0.0104,-0.0055,0.0025,0
20121105,0.0028,0.0042,-0.0023,0
20121106,0.008,-4.00E-04,0.0056,0
20121107,-0.0231,-3.00E-04,-0.0146,0
20121108,-0.0124,-0.0028,0.0041,0
20121109,0.0015,3.00E-04,-0.0014,0
20121112,0,-0.0018,5.00E-04,0
20121113,-0.004,-0.0021,-0.003,0
20121114,-0.014,-0.0036,-0.0024,0
20121115,-0.0024,-0.0043,0.0017,0
20121116,0.0058,8.00E-04,3.00E-04,0
20121119,0.0198,0.0025,0,0
20121120,0.0011,-6.00E-04,0.0014,0
20121121,0.0031,0.0038,-6.00E-04,0
20121123,0.0128,-0.0015,7.00E-04,0
20121126,-0.0014,0.0054,-0.0017,0
20121127,-0.0043,0.0044,-0.0021,0
20121128,0.0083,2.00E-04,-0.0027,0
20121129,0.0054,0.0069,-3.00E-04,0
20121130,2.00E-04,-0.0014,0.0027,0
20121203,-0.0046,0.0028,0.0022,1.00E-05
20121204,-0.0016,0.0035,-6.00E-04,1.00E-05
20121205,0.0017,-0.0066,0.0099,1.00E-05
20121206,0.0031,-0.0018,-0.0015,1.00E-05
20121207,0.0027,-0.0043,0.0034,1.00E-05
20121210,0.0011,0.0047,2.00E-04,1.00E-05
20121211,0.0068,0.0046,-6.00E-04,1.00E-05
20121212,-2.00E-04,-0.007,0.0054,1.00E-05
20121213,-0.0057,3.00E-04,6.00E-04,1.00E-05
20121214,-0.0034,0.0032,0.0026,1.00E-05
20121217,0.0116,-7.00E-04,0.0059,1.00E-05
20121218,0.012,0.0032,7.00E-04,1.00E-05
20121219,-0.006,0.006,0.0024,1.00E-05
20121220,0.0053,-0.0023,0.0072,1.00E-05
20121221,-0.0088,0.0043,-0.0034,1.00E-05
20121224,-0.0024,-0.0021,0,1.00E-05
20121226,-0.0054,-0.0016,0.0034,1.00E-05
20121227,-0.0011,0,-0.0017,1.00E-05
20121228,-0.01,0.0045,1.00E-04,1.00E-05
20121231,0.0171,0.0043,-7.00E-04,1.00E-05
20130102,0.0262,0.0016,0.0035,0
20130103,-0.0014,0.0012,5.00E-04,0
20130104,0.0055,0.001,0.0043,0
20130107,-0.0031,-9.00E-04,-0.0036,0
20130108,-0.0027,5.00E-04,-6.00E-04,0
20130109,0.0034,0.0029,-0.0041,0
20130110,0.0066,-0.0066,0.0051,0
20130111,2.00E-04,8.00E-04,-0.0045,0
20130114,-6.00E-04,3.00E-04,-9.00E-04,0
20130115,0.0019,0.0024,1.00E-04,0
20130116,-4.00E-04,-0.0024,0.0023,0
20130117,0.0061,0.0043,-9.00E-04,0
20130118,0.0029,3.00E-04,-0.0011,0
20130122,0.0048,0.0016,0.0046,0
20130123,0.001,-0.0029,-0.0012,0
20130124,9.00E-04,0.0026,5.00E-04,0
20130125,0.0059,-5.00E-04,-0.0028,0
20130128,-0.0014,0.0038,0.0012,0
20130129,0.0036,-0.0045,0.0036,0
20130130,-0.0038,-0.0088,0.0012,0
20130131,-8.00E-04,0.0069,0.0019,0
20130201,0.0099,7.00E-04,0.0026,0
20130204,-0.0119,-0.0014,-0.0016,0
20130205,0.0107,-9.00E-04,0.0018,0
20130206,0.0015,0.0029,0.0013,0
20130207,-0.0015,-6.00E-04,2.00E-04,0
20130208,0.0058,1.00E-04,-0.0021,0
20130211,-8.00E-04,-5.00E-04,0.0039,0
20130212,0.0016,0.002,0.0071,0
20130213,0.0014,0.0011,-1.00E-04,0
20130214,0.0011,0.0034,0.0012,0
20130215,-0.0011,3.00E-04,-9.00E-04,0
20130219,0.0074,0.0022,0.0018,0
20130220,-0.0136,-0.0055,-0.0064,0
20130221,-0.0066,-0.0031,-6.00E-04,0
20130222,0.0094,0.0016,-6.00E-04,0
20130225,-0.0182,-0.0021,-0.0072,0
20130226,0.0058,-0.0018,2.00E-04,0
20130227,0.0129,-0.0038,0.0016,0
20130228,-5.00E-04,0.001,-0.0016,0
20130301,0.0022,0.0013,-0.0033,0
20130304,0.0047,-0.0041,0.001,0
20130305,0.01,0.0022,-0.0017,0
20130306,0.0018,6.00E-04,0.0048,0
20130307,0.0027,0.0019,0.0042,0
20130308,0.0052,0.0039,-0.0016,0
20130311,0.003,-0.0034,0.0023,0
20130312,-0.0022,5.00E-04,-0.0013,0
20130313,0.002,0.0018,6.00E-04,0
20130314,0.0058,0.0038,0.0039,0
20130315,-0.0019,2.00E-04,0.0042,0
20130318,-0.005,0.0011,-0.0023,0
20130319,-0.0024,-3.00E-04,4.00E-04,0
20130320,0.0076,0.0027,1.00E-04,0
20130321,-0.0085,0.0017,-0.0028,0
20130322,0.0062,-0.0046,-0.003,0
20130325,-0.0029,0.0029,2.00E-04,0
20130326,0.0076,-0.0038,-0.0022,0
20130327,-2.00E-04,0.0016,-0.003,0
20130328,0.0039,-0.0027,-0.003,0
20130401,-0.0057,-0.0093,2.00E-04,0
20130402,0.0033,-0.009,-0.0033,0
20130403,-0.0116,-0.0042,-0.002,0
20130404,0.0042,0.0018,0.0025,0
